epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,84.5487,0.75317,1.29325,1.05147,0.38741,0.44444,0.29833,0.0943,1.51497,7.64658,2.20775,0.0018614,0.0018614,0.0018614
16,86.4202,0.76863,1.21773,1.07343,0.31241,0.44444,0.28333,0.13953,1.6319,7.54068,2.13882,0.0018515,0.0018515,0.0018515
17,88.3175,0.68842,1.06596,1.02876,0.5,0.44444,0.44687,0.35195,1.65406,5.07116,2.1633,0.0018416,0.0018416,0.0018416
18,90.2127,0.71863,1.11439,1.05122,0.79411,0.44444,0.45294,0.4181,1.57212,3.89593,2.13201,0.0018317,0.0018317,0.0018317
19,92.1605,0.67883,1.11714,1.02501,0.53789,0.77778,0.49423,0.34402,1.50965,3.90397,1.90922,0.0018218,0.0018218,0.0018218
20,94.0421,0.77214,1.05059,1.05827,0.71048,0.77778,0.63416,0.37109,1.61356,2.57275,1.81459,0.0018119,0.0018119,0.0018119
21,95.9108,0.64551,1.01248,0.99484,0.96934,0.77778,0.78167,0.50527,1.53579,1.7762,1.87818,0.001802,0.001802,0.001802
22,97.7925,0.75743,1.032,1.02278,0.68894,0.77778,0.69649,0.33604,1.68527,2.09574,1.84245,0.0017921,0.0017921,0.0017921
23,99.7075,0.72895,0.98207,1.02979,0.60822,0.86407,0.71463,0.41373,1.46055,1.77102,1.70325,0.0017822,0.0017822,0.0017822
24,101.566,0.6345,0.93222,1.0089,0.73795,0.66667,0.70823,0.46545,1.5073,1.76812,1.73049,0.0017723,0.0017723,0.0017723
25,103.537,0.72916,0.91926,1.01484,0.5229,0.85411,0.47648,0.25223,1.47192,2.11884,1.70524,0.0017624,0.0017624,0.0017624
26,105.408,0.69342,0.89846,1.0042,0.87048,0.74965,0.73715,0.41725,1.69477,1.69715,1.9424,0.0017525,0.0017525,0.0017525
27,107.283,0.67531,0.87628,1.00574,0.5935,0.65043,0.43407,0.17179,1.65162,2.31892,1.90573,0.0017426,0.0017426,0.0017426
28,109.182,0.6196,0.81096,1.0026,0.49681,0.54917,0.43227,0.22967,1.51072,2.23735,1.80425,0.0017327,0.0017327,0.0017327
29,111.061,0.64061,0.84931,0.98373,0.65921,0.64678,0.68104,0.44983,1.27492,1.51555,1.56531,0.0017228,0.0017228,0.0017228
30,112.942,0.6511,0.87362,1.02342,0.98618,0.88889,0.92036,0.57828,1.19365,1.65972,1.53452,0.0017129,0.0017129,0.0017129
31,114.871,0.62122,0.78662,0.98712,0.71108,0.88889,0.84386,0.41838,1.42841,1.85696,1.72275,0.001703,0.001703,0.001703
32,116.748,0.59866,0.73941,0.96865,0.48111,0.88889,0.66908,0.42422,1.36299,2.02687,1.65901,0.0016931,0.0016931,0.0016931
33,118.678,0.61061,0.72846,0.93498,0.73013,0.88889,0.841,0.49455,1.16812,1.61083,1.62161,0.0016832,0.0016832,0.0016832
34,120.598,0.61114,0.73933,0.98675,0.97799,0.77778,0.84833,0.57628,1.40422,1.43822,1.6962,0.0016733,0.0016733,0.0016733
35,122.535,0.57135,0.67424,0.93627,0.79582,0.86797,0.84925,0.52294,1.29564,1.39379,1.51974,0.0016634,0.0016634,0.0016634
36,124.477,0.56908,0.69199,0.95825,0.96343,0.77778,0.863,0.45895,1.78739,1.37569,1.81802,0.0016535,0.0016535,0.0016535
37,126.355,0.55921,0.65061,0.95177,0.86351,0.77778,0.76063,0.50407,1.84658,1.37154,2.04075,0.0016436,0.0016436,0.0016436
38,128.227,0.57682,0.63447,0.9458,0.98941,0.88889,0.88634,0.52895,1.81105,1.49967,1.90132,0.0016337,0.0016337,0.0016337
39,130.099,0.53952,0.66471,0.95032,0.65861,0.66667,0.65134,0.46175,1.64199,1.50961,1.98003,0.0016238,0.0016238,0.0016238
40,132.085,0.56981,0.66732,0.97712,0.74974,0.66667,0.61935,0.43231,1.57275,1.73012,1.97793,0.0016139,0.0016139,0.0016139
41,133.968,0.60179,0.65786,0.98568,0.92579,0.55556,0.64359,0.55907,1.33621,1.45812,1.78296,0.001604,0.001604,0.001604
42,135.829,0.5294,0.597,0.94116,0.9756,0.66667,0.67573,0.5634,1.33865,1.11877,1.65672,0.0015941,0.0015941,0.0015941
43,137.707,0.54653,0.62708,0.96314,0.96567,0.66667,0.735,0.41457,1.54283,1.2883,1.84885,0.0015842,0.0015842,0.0015842
44,139.556,0.52516,0.63515,0.92287,1,0.64074,0.77326,0.51349,1.76935,1.22456,2.07901,0.0015743,0.0015743,0.0015743
45,141.43,0.53937,0.62268,0.94737,0.99528,0.77778,0.855,0.50401,1.53648,1.34465,1.96848,0.0015644,0.0015644,0.0015644
46,143.315,0.52727,0.6116,0.9351,0.86831,0.73615,0.78625,0.39554,1.4772,1.70563,2.00889,0.0015545,0.0015545,0.0015545
47,145.176,0.49218,0.58759,0.92292,0.79385,0.85816,0.7805,0.39296,1.20546,1.56387,1.7531,0.0015446,0.0015446,0.0015446
48,147.044,0.52306,0.57496,0.97048,0.6226,0.55556,0.65865,0.446,1.28289,1.5873,1.78159,0.0015347,0.0015347,0.0015347
49,148.916,0.51029,0.57542,0.96561,0.84372,0.55556,0.68779,0.50621,1.32106,1.57608,1.81511,0.0015248,0.0015248,0.0015248
50,150.804,0.4873,0.56059,0.90896,0.73802,0.66667,0.71313,0.55094,1.30122,1.2746,1.76262,0.0015149,0.0015149,0.0015149
51,152.677,0.49412,0.53045,0.91898,0.87828,0.88889,0.86056,0.62949,1.29017,0.97699,1.69965,0.001505,0.001505,0.001505
52,154.588,0.50204,0.53665,0.93881,1,0.84664,0.885,0.66138,1.21193,1.24892,1.55474,0.0014951,0.0014951,0.0014951
53,156.5,0.52219,0.54768,0.93904,0.68357,0.77778,0.70167,0.58281,1.15166,1.56403,1.61293,0.0014852,0.0014852,0.0014852
54,158.364,0.52031,0.54339,0.94166,0.84981,0.63243,0.69458,0.50083,1.23831,1.72387,1.74912,0.0014753,0.0014753,0.0014753
55,160.222,0.47723,0.51729,0.90849,0.62015,0.77778,0.75367,0.50237,1.22556,1.151,1.64165,0.0014654,0.0014654,0.0014654
56,162.204,0.493,0.53777,0.92624,0.93657,0.77778,0.863,0.6094,1.14632,0.96679,1.62087,0.0014555,0.0014555,0.0014555
57,164.089,0.5523,0.5644,0.93878,0.95412,0.88889,0.96115,0.69212,1.00818,0.79527,1.48904,0.0014456,0.0014456,0.0014456
58,165.97,0.49692,0.5324,0.91885,0.65522,0.63614,0.65534,0.53138,1.1257,1.12808,1.49983,0.0014357,0.0014357,0.0014357
59,167.99,0.51782,0.54013,0.93289,0.80898,0.88889,0.93671,0.64974,1.05145,0.9959,1.49646,0.0014258,0.0014258,0.0014258
60,169.916,0.50239,0.52634,0.92844,0.97299,0.88889,0.885,0.6165,1.10611,0.86353,1.57629,0.0014159,0.0014159,0.0014159
61,171.789,0.45801,0.46988,0.91901,0.9045,0.88889,0.885,0.61581,1.096,0.92069,1.53012,0.001406,0.001406,0.001406
62,173.697,0.48096,0.51888,0.91788,0.96977,0.88889,0.96115,0.6433,1.10399,0.80253,1.49964,0.0013961,0.0013961,0.0013961
63,175.548,0.4527,0.50399,0.9211,0.90192,0.77778,0.91778,0.56932,1.20994,1.3414,1.60512,0.0013862,0.0013862,0.0013862
64,177.394,0.4591,0.47529,0.91671,0.47175,1,0.77844,0.38322,1.38277,2.30202,1.77775,0.0013763,0.0013763,0.0013763
65,179.275,0.52141,0.53817,0.94116,0.51931,0.88889,0.73655,0.35963,1.34244,2.16489,1.72562,0.0013664,0.0013664,0.0013664
66,181.151,0.50381,0.50093,0.91239,0.50605,0.88889,0.74383,0.44018,1.1135,1.76065,1.52216,0.0013565,0.0013565,0.0013565
67,183.016,0.49864,0.51742,0.92328,0.99137,0.88889,0.885,0.58075,1.099,0.86718,1.57277,0.0013466,0.0013466,0.0013466
68,184.921,0.46298,0.489,0.92378,0.99035,0.88889,0.885,0.62689,1.16195,0.96795,1.6464,0.0013367,0.0013367,0.0013367
69,186.801,0.46767,0.46102,0.94049,0.99406,0.88889,0.885,0.64393,1.08251,0.8327,1.61214,0.0013268,0.0013268,0.0013268
70,188.776,0.4268,0.42928,0.88821,0.96474,0.77778,0.83786,0.58426,1.18494,1.29754,1.67979,0.0013169,0.0013169,0.0013169
71,190.652,0.44433,0.45237,0.90242,0.94264,0.77778,0.855,0.55147,1.37488,1.21665,1.76368,0.001307,0.001307,0.001307
72,192.503,0.46863,0.44059,0.91757,0.99916,0.88889,0.885,0.61555,1.16252,0.87109,1.62165,0.0012971,0.0012971,0.0012971
73,194.393,0.44931,0.48855,0.89044,0.99249,0.88889,0.885,0.64889,1.03999,0.77657,1.46969,0.0012872,0.0012872,0.0012872
74,196.261,0.43917,0.43323,0.90001,0.99001,0.88889,0.89521,0.61548,1.14278,0.79997,1.5063,0.0012773,0.0012773,0.0012773
75,198.12,0.40245,0.41611,0.89701,0.98365,0.88889,0.885,0.62505,1.23389,0.73751,1.61084,0.0012674,0.0012674,0.0012674
76,199.963,0.43933,0.46569,0.91667,1,0.87689,0.885,0.64889,1.15146,0.69323,1.55995,0.0012575,0.0012575,0.0012575
77,201.923,0.45548,0.43992,0.88895,0.99127,0.77778,0.87278,0.68517,1.11832,0.81339,1.49885,0.0012476,0.0012476,0.0012476
78,203.86,0.41991,0.44749,0.90229,0.99223,0.77778,0.96278,0.67987,0.96948,0.85328,1.40387,0.0012377,0.0012377,0.0012377
79,205.748,0.42516,0.43436,0.90451,0.89424,1,0.984,0.72464,0.89507,0.67876,1.37588,0.0012278,0.0012278,0.0012278
80,207.631,0.40465,0.41923,0.89498,1,0.99538,0.995,0.68748,0.86295,0.64341,1.36413,0.0012179,0.0012179,0.0012179
81,209.529,0.4112,0.39457,0.87434,1,0.99082,0.995,0.6751,0.78659,0.61521,1.32611,0.001208,0.001208,0.001208
82,211.577,0.45764,0.42383,0.91143,1,0.99185,0.995,0.68164,0.78915,0.62458,1.35495,0.0011981,0.0011981,0.0011981
83,213.506,0.38804,0.40053,0.90153,0.98744,0.88889,0.885,0.6539,0.83997,0.61753,1.42305,0.0011882,0.0011882,0.0011882
84,215.372,0.41318,0.42966,0.89676,0.98585,0.88889,0.885,0.7035,0.82758,0.63643,1.3867,0.0011783,0.0011783,0.0011783
85,217.245,0.42383,0.40742,0.92106,0.89733,1,0.984,0.68606,0.90838,0.62644,1.36422,0.0011684,0.0011684,0.0011684
86,219.23,0.38704,0.39773,0.88402,0.99683,1,0.995,0.71182,0.92444,0.65167,1.372,0.0011585,0.0011585,0.0011585
87,221.109,0.38226,0.39325,0.87932,0.99873,1,0.995,0.67588,0.98917,0.68428,1.36376,0.0011486,0.0011486,0.0011486
88,222.951,0.40017,0.42118,0.90166,0.99609,1,0.995,0.66603,0.96909,0.65973,1.36599,0.0011387,0.0011387,0.0011387
89,224.832,0.42379,0.40575,0.89442,0.97845,0.88889,0.885,0.70332,1.04979,0.59246,1.48767,0.0011288,0.0011288,0.0011288
90,226.714,0.39433,0.39,0.88459,0.96744,0.88889,0.885,0.69617,0.88166,0.65209,1.39705,0.0011189,0.0011189,0.0011189
91,228.579,0.40302,0.40152,0.86572,0.90498,0.77778,0.87278,0.63567,1.00528,1.21249,1.49897,0.001109,0.001109,0.001109
92,230.423,0.39755,0.36717,0.87719,0.83252,0.77778,0.855,0.57214,1.08949,1.29028,1.60509,0.0010991,0.0010991,0.0010991
93,232.306,0.38507,0.39532,0.8894,0.7519,0.88889,0.84833,0.64876,0.99028,0.96594,1.56091,0.0010892,0.0010892,0.0010892
94,234.196,0.36913,0.37608,0.88866,0.96269,0.88889,0.885,0.71285,0.95327,0.59294,1.516,0.0010793,0.0010793,0.0010793
95,236.069,0.42124,0.38804,0.91646,0.98737,0.88889,0.885,0.68288,0.97478,0.56116,1.53194,0.0010694,0.0010694,0.0010694
96,237.918,0.3999,0.39181,0.88652,0.99395,0.88889,0.885,0.64118,0.98544,0.72353,1.51638,0.0010595,0.0010595,0.0010595
97,239.793,0.36864,0.37365,0.85086,0.99301,0.88889,0.885,0.66836,1.01832,0.6697,1.52615,0.0010496,0.0010496,0.0010496
98,241.675,0.38879,0.3859,0.89121,0.99212,0.88889,0.885,0.68125,0.95112,0.6142,1.42367,0.0010397,0.0010397,0.0010397
99,243.538,0.37467,0.36837,0.8816,0.98943,0.88889,0.885,0.6485,0.94856,0.59791,1.42701,0.0010298,0.0010298,0.0010298
100,245.513,0.39712,0.37782,0.89951,0.98767,0.88889,0.885,0.6804,0.83903,0.5736,1.34731,0.0010199,0.0010199,0.0010199
101,247.375,0.38345,0.35302,0.89167,0.99918,1,0.995,0.65875,0.83547,0.55042,1.34875,0.00101,0.00101,0.00101
102,249.222,0.39931,0.40496,0.88182,1,0.9932,0.995,0.67117,0.85442,0.56682,1.32592,0.0010001,0.0010001,0.0010001
103,251.065,0.39152,0.39449,0.87853,0.99347,0.88889,0.984,0.66816,0.89486,0.57553,1.35586,0.0009902,0.0009902,0.0009902
104,252.914,0.36014,0.36175,0.8584,0.99415,0.88889,0.885,0.64125,0.96825,0.63602,1.42539,0.0009803,0.0009803,0.0009803
105,254.801,0.36386,0.35216,0.86263,0.99326,0.88889,0.885,0.64688,1.01211,0.59086,1.48139,0.0009704,0.0009704,0.0009704
106,256.67,0.36702,0.37457,0.88112,1,0.99964,0.995,0.70161,0.91036,0.5239,1.42092,0.0009605,0.0009605,0.0009605
107,258.533,0.37292,0.36536,0.86826,0.99464,1,0.995,0.67005,0.89521,0.52168,1.41871,0.0009506,0.0009506,0.0009506
108,260.43,0.34222,0.34818,0.86823,0.99372,1,0.995,0.66882,0.89364,0.57522,1.41989,0.0009407,0.0009407,0.0009407
109,262.31,0.34275,0.35118,0.86186,0.99375,1,0.995,0.67885,0.89435,0.60086,1.40694,0.0009308,0.0009308,0.0009308
110,264.166,0.32499,0.34425,0.8565,0.89463,1,0.984,0.67513,0.89263,0.60082,1.39974,0.0009209,0.0009209,0.0009209
111,266.044,0.35553,0.3518,0.86733,0.89858,1,0.984,0.67384,0.87713,0.59103,1.38231,0.000911,0.000911,0.000911
112,267.921,0.36379,0.38674,0.88429,0.98508,0.88889,0.885,0.63849,0.89081,0.54564,1.44761,0.0009011,0.0009011,0.0009011
113,269.777,0.3362,0.3462,0.86231,0.97475,0.88889,0.885,0.64356,0.92846,0.53305,1.48427,0.0008912,0.0008912,0.0008912
114,271.652,0.35712,0.36141,0.88217,0.88274,0.88889,0.86056,0.57799,0.98267,0.59103,1.52689,0.0008813,0.0008813,0.0008813
115,273.534,0.36975,0.36723,0.88664,0.8827,0.88889,0.86056,0.58613,0.9799,0.58395,1.49006,0.0008714,0.0008714,0.0008714
116,275.537,0.34613,0.33243,0.85912,1,0.85048,0.885,0.65098,0.93098,0.56484,1.44746,0.0008615,0.0008615,0.0008615
117,277.406,0.33827,0.33602,0.8453,0.98572,0.88889,0.885,0.68667,0.94175,0.56241,1.4551,0.0008516,0.0008516,0.0008516
118,279.252,0.38239,0.35598,0.87572,0.98295,0.88889,0.885,0.70692,0.90801,0.51703,1.43848,0.0008417,0.0008417,0.0008417
119,281.11,0.34416,0.34144,0.8782,0.98009,0.88889,0.885,0.73971,0.92433,0.48291,1.42088,0.0008318,0.0008318,0.0008318
120,282.99,0.32137,0.32646,0.87908,0.97584,0.88889,0.885,0.731,0.89734,0.5182,1.32126,0.0008219,0.0008219,0.0008219
121,284.893,0.34122,0.33081,0.87643,0.8948,1,0.984,0.75075,0.89409,0.54457,1.32351,0.000812,0.000812,0.000812
122,286.861,0.34824,0.33951,0.85451,0.96159,0.88889,0.91914,0.71191,0.88883,0.54263,1.36107,0.0008021,0.0008021,0.0008021
123,288.748,0.35076,0.32062,0.89274,0.99209,1,0.995,0.7341,0.84354,0.52174,1.29993,0.0007922,0.0007922,0.0007922
124,290.614,0.34648,0.34173,0.90977,0.89438,1,0.984,0.74365,0.81462,0.50975,1.24525,0.0007823,0.0007823,0.0007823
125,292.584,0.35362,0.3205,0.85065,0.89934,1,0.984,0.72348,0.787,0.51056,1.24138,0.0007724,0.0007724,0.0007724
126,294.579,0.33691,0.33871,0.88071,0.97302,0.88889,0.885,0.6881,0.90758,0.5401,1.38351,0.0007625,0.0007625,0.0007625
127,296.474,0.34469,0.34037,0.84887,0.98126,0.88889,0.885,0.6815,1.04768,0.5292,1.57555,0.0007526,0.0007526,0.0007526
128,298.393,0.31236,0.31518,0.87262,0.98616,0.88889,0.885,0.65905,1.09424,0.57708,1.66534,0.0007427,0.0007427,0.0007427
129,300.458,0.31487,0.32007,0.84862,0.98919,0.88889,0.885,0.66004,1.04119,0.56835,1.62095,0.0007328,0.0007328,0.0007328
130,302.427,0.3282,0.31578,0.87795,0.99158,0.88889,0.885,0.66929,0.91497,0.55822,1.46941,0.0007229,0.0007229,0.0007229
131,304.542,0.32703,0.31685,0.86722,0.99293,0.88889,0.885,0.6593,0.98128,0.64825,1.49388,0.000713,0.000713,0.000713
132,306.394,0.32253,0.32072,0.84655,0.99312,0.88889,0.9675,0.60836,1.19413,0.72025,1.6731,0.0007031,0.0007031,0.0007031
133,308.236,0.32866,0.33516,0.86068,0.99238,0.88889,0.984,0.66069,0.89707,0.54971,1.38135,0.0006932,0.0006932,0.0006932
134,310.094,0.30446,0.31289,0.86428,0.89891,0.98911,0.984,0.6654,0.78813,0.52099,1.28962,0.0006833,0.0006833,0.0006833
135,311.943,0.29524,0.30619,0.83486,0.99513,0.88889,0.885,0.65889,0.7627,0.53312,1.25264,0.0006734,0.0006734,0.0006734
136,313.769,0.32106,0.33145,0.85973,0.89987,0.99866,0.984,0.66053,0.7466,0.54227,1.22536,0.0006635,0.0006635,0.0006635
137,315.646,0.30363,0.29882,0.84474,0.89992,0.9992,0.984,0.66989,0.75854,0.53111,1.2451,0.0006536,0.0006536,0.0006536
138,317.494,0.30645,0.3218,0.86236,0.89853,1,0.984,0.66734,0.75902,0.52241,1.27765,0.0006437,0.0006437,0.0006437
139,319.351,0.31764,0.3173,0.86926,0.99679,0.88889,0.885,0.67233,0.74863,0.48971,1.29261,0.0006338,0.0006338,0.0006338
140,321.168,0.34279,0.31981,0.86267,0.89359,1,0.984,0.6991,0.72622,0.47688,1.25842,0.0006239,0.0006239,0.0006239
141,323.013,0.30838,0.29655,0.86165,0.99496,0.88889,0.984,0.66471,0.75994,0.49829,1.27789,0.000614,0.000614,0.000614
142,324.942,0.30826,0.32158,0.86334,0.99444,0.88889,0.984,0.63811,0.80797,0.48384,1.30944,0.0006041,0.0006041,0.0006041
143,326.837,0.28808,0.30043,0.85218,0.99436,0.88889,0.984,0.64563,0.86238,0.50238,1.35623,0.0005942,0.0005942,0.0005942
144,328.667,0.30006,0.29104,0.86602,0.99435,0.88889,0.984,0.66063,0.85341,0.52128,1.3633,0.0005843,0.0005843,0.0005843
145,330.537,0.27364,0.28617,0.85902,0.99395,0.88889,0.984,0.66063,0.82832,0.51995,1.36968,0.0005744,0.0005744,0.0005744
146,332.349,0.29208,0.30015,0.85209,0.99363,0.88889,0.885,0.63694,0.89549,0.56148,1.45974,0.0005645,0.0005645,0.0005645
147,334.148,0.27728,0.28959,0.84749,0.99364,0.88889,0.885,0.65733,0.96896,0.55629,1.56709,0.0005546,0.0005546,0.0005546
148,335.964,0.28397,0.29111,0.84152,0.99264,0.88889,0.885,0.67219,0.9292,0.49534,1.54805,0.0005447,0.0005447,0.0005447
149,337.769,0.29369,0.30561,0.86322,0.99107,0.88889,0.885,0.698,0.92136,0.45447,1.51128,0.0005348,0.0005348,0.0005348
150,339.584,0.31123,0.31174,0.8953,0.98727,0.88889,0.885,0.6848,0.88726,0.46631,1.43073,0.0005249,0.0005249,0.0005249
151,341.44,0.27977,0.27461,0.8577,0.98153,0.88889,0.885,0.66858,0.90253,0.49831,1.46206,0.000515,0.000515,0.000515
152,343.229,0.28854,0.29043,0.86264,0.97909,0.88889,0.885,0.63539,0.88855,0.51182,1.46589,0.0005051,0.0005051,0.0005051
153,345.053,0.28208,0.30402,0.87263,0.98014,0.88889,0.885,0.64275,0.8688,0.52066,1.4771,0.0004952,0.0004952,0.0004952
154,346.94,0.29603,0.28504,0.85434,0.97194,0.88889,0.885,0.66475,0.83956,0.50994,1.45413,0.0004853,0.0004853,0.0004853
155,348.779,0.29974,0.28804,0.84768,0.97317,0.88889,0.885,0.67719,0.83091,0.48825,1.41789,0.0004754,0.0004754,0.0004754
156,350.627,0.30818,0.30799,0.86341,0.97714,0.88889,0.885,0.66475,0.84216,0.46958,1.41713,0.0004655,0.0004655,0.0004655
157,352.612,0.27476,0.29467,0.84182,0.98188,0.88889,0.885,0.69525,0.7543,0.48524,1.31051,0.0004556,0.0004556,0.0004556
158,354.417,0.29629,0.28842,0.84594,0.98572,0.88889,0.885,0.67422,0.81974,0.49422,1.36181,0.0004457,0.0004457,0.0004457
159,356.236,0.30347,0.30075,0.87209,0.98711,0.88889,0.885,0.66793,0.88348,0.48266,1.41643,0.0004358,0.0004358,0.0004358
160,358.072,0.29083,0.29348,0.8714,0.98919,0.88889,0.885,0.66793,0.87994,0.46145,1.414,0.0004259,0.0004259,0.0004259
161,359.917,0.27682,0.28628,0.87389,0.8988,0.98797,0.984,0.68412,0.84424,0.46448,1.38382,0.000416,0.000416,0.000416
162,361.822,0.27678,0.27229,0.85743,0.89879,0.98794,0.984,0.70515,0.81564,0.48021,1.33692,0.0004061,0.0004061,0.0004061
163,363.682,0.2708,0.27315,0.84762,0.89893,0.98933,0.984,0.6914,0.82038,0.47681,1.3433,0.0003962,0.0003962,0.0003962
164,365.474,0.28756,0.26296,0.86679,0.98822,0.88889,0.885,0.6815,0.86579,0.49288,1.40942,0.0003863,0.0003863,0.0003863
165,367.277,0.26691,0.27109,0.84014,0.98798,0.88889,0.885,0.6815,0.89212,0.49832,1.46264,0.0003764,0.0003764,0.0003764
166,369.054,0.24931,0.25701,0.85222,0.98839,0.88889,0.885,0.6705,0.94112,0.53905,1.52515,0.0003665,0.0003665,0.0003665
167,370.841,0.27837,0.27996,0.8559,0.98973,0.88889,0.885,0.64893,0.99898,0.53964,1.58437,0.0003566,0.0003566,0.0003566
168,372.631,0.26513,0.26279,0.85666,0.99059,0.88889,0.885,0.64414,1.00294,0.54437,1.55707,0.0003467,0.0003467,0.0003467
169,374.413,0.26658,0.2605,0.85357,0.9911,0.88889,0.885,0.64948,0.97637,0.5416,1.49817,0.0003368,0.0003368,0.0003368
170,376.305,0.25728,0.27535,0.85509,0.99077,0.88889,0.885,0.64908,0.87417,0.48499,1.38553,0.0003269,0.0003269,0.0003269
171,378.124,0.26277,0.26911,0.84848,0.98965,0.88889,0.885,0.65787,0.80644,0.46348,1.33147,0.000317,0.000317,0.000317
172,379.899,0.27298,0.26807,0.86333,0.98891,0.88889,0.885,0.65562,0.80225,0.47654,1.33458,0.0003071,0.0003071,0.0003071
173,381.689,0.25833,0.26647,0.83261,0.99053,0.88889,0.885,0.65686,0.81746,0.48304,1.35521,0.0002972,0.0002972,0.0002972
174,383.461,0.26643,0.28135,0.83906,0.98962,0.88889,0.885,0.66475,0.80322,0.46835,1.34197,0.0002873,0.0002873,0.0002873
175,385.244,0.28051,0.26106,0.83918,0.98811,0.88889,0.885,0.67719,0.75657,0.45225,1.30076,0.0002774,0.0002774,0.0002774
176,387.028,0.25944,0.26454,0.84642,0.98714,0.88889,0.885,0.66793,0.72253,0.43804,1.27503,0.0002675,0.0002675,0.0002675
177,388.818,0.25281,0.25985,0.85472,0.98579,0.88889,0.885,0.66793,0.73157,0.4428,1.28985,0.0002576,0.0002576,0.0002576
178,390.593,0.24193,0.24444,0.83593,0.98533,0.88889,0.885,0.66793,0.74305,0.42826,1.32652,0.0002477,0.0002477,0.0002477
179,392.399,0.25501,0.2467,0.84728,0.98678,0.88889,0.885,0.68621,0.70392,0.42931,1.30803,0.0002378,0.0002378,0.0002378
180,394.192,0.25111,0.25458,0.84076,0.98724,0.88889,0.885,0.6969,0.714,0.42608,1.33681,0.0002279,0.0002279,0.0002279
181,395.968,0.26452,0.28557,0.8654,0.98696,0.88889,0.885,0.66569,0.70492,0.41715,1.32721,0.000218,0.000218,0.000218
